# RECONSTRUCTED context trajectories through official Volve formation-pick coordinates (TVD below DF, NS/EW m from local origin)
WELL,MD,TVD,NS,EW
NO 15/9-B-6,452.9,455.1,-2460.7,-9948.6
NO 15/9-B-6,477.6,480.0,-2460.2,-9947.8
NO 15/9-B-6,502.4,505.0,-2459.5,-9947.1
NO 15/9-B-6,527.1,529.8,-2458.4,-9946.4
NO 15/9-B-6,551.9,554.6,-2457.0,-9945.8
NO 15/9-B-6,576.6,579.4,-2455.3,-9945.2
NO 15/9-B-6,601.3,604.0,-2453.1,-9944.6
NO 15/9-B-6,626.1,628.5,-2450.5,-9944.1
NO 15/9-B-6,650.8,652.9,-2447.4,-9943.7
NO 15/9-B-6,675.6,677.2,-2443.8,-9943.4
NO 15/9-B-6,700.3,701.4,-2439.7,-9943.2
NO 15/9-B-6,725.1,725.4,-2435.0,-9943.1
NO 15/9-B-6,749.8,749.2,-2429.7,-9943.1
NO 15/9-B-6,774.5,772.9,-2423.7,-9943.3
NO 15/9-B-6,799.3,796.3,-2417.1,-9943.6
NO 15/9-B-6,824.0,819.6,-2409.8,-9944.0
NO 15/9-B-6,848.8,842.7,-2401.7,-9944.6
NO 15/9-B-6,873.5,865.6,-2392.8,-9945.4
NO 15/9-B-6,898.3,888.3,-2383.3,-9946.4
NO 15/9-B-6,923.1,910.8,-2373.4,-9947.4
NO 15/9-B-6,947.9,933.0,-2363.1,-9948.4
NO 15/9-B-6,972.7,955.0,-2352.3,-9949.6
NO 15/9-B-6,997.5,976.8,-2341.2,-9950.8
NO 15/9-B-6,1022.3,998.3,-2329.7,-9952.1
NO 15/9-B-6,1047.1,1019.6,-2317.9,-9953.4
NO 15/9-B-6,1072.0,1040.8,-2305.7,-9954.8
NO 15/9-B-6,1096.8,1061.7,-2293.2,-9956.3
NO 15/9-B-6,1121.6,1082.4,-2280.3,-9957.8
NO 15/9-B-6,1146.4,1102.9,-2267.1,-9959.4
NO 15/9-B-6,1171.2,1123.2,-2253.6,-9961.0
NO 15/9-B-6,1196.0,1143.4,-2239.8,-9962.7
NO 15/9-B-6,1220.8,1163.4,-2225.7,-9964.4
NO 15/9-B-6,1245.6,1183.2,-2211.4,-9966.2
NO 15/9-B-6,1270.4,1202.9,-2196.8,-9968.1
NO 15/9-B-6,1295.2,1222.4,-2181.9,-9969.9
NO 15/9-B-6,1320.0,1241.8,-2166.8,-9971.9
NO 15/9-B-6,1344.8,1261.0,-2151.5,-9973.8
NO 15/9-B-6,1369.6,1280.1,-2135.9,-9975.8
NO 15/9-B-6,1394.4,1299.1,-2120.2,-9977.9
NO 15/9-B-6,1419.3,1317.9,-2104.2,-9980.0
NO 15/9-B-6,1444.1,1336.7,-2088.1,-9982.1
NO 15/9-B-6,1468.9,1355.3,-2071.8,-9984.2
NO 15/9-B-6,1493.7,1373.9,-2055.3,-9986.4
NO 15/9-B-6,1518.5,1392.3,-2038.7,-9988.6
NO 15/9-B-6,1543.3,1410.7,-2021.9,-9990.8
NO 15/9-B-6,1568.1,1429.0,-2005.0,-9993.1
NO 15/9-B-6,1592.9,1447.2,-1988.0,-9995.3
NO 15/9-B-6,1617.7,1465.3,-1970.9,-9997.6
NO 15/9-B-6,1642.5,1483.4,-1953.7,-9999.9
NO 15/9-B-6,1667.3,1501.4,-1936.4,-10002.3
NO 15/9-B-6,1692.1,1519.4,-1919.0,-10004.6
NO 15/9-B-6,1716.9,1537.4,-1901.6,-10007.0
NO 15/9-B-6,1741.7,1555.3,-1884.1,-10009.3
NO 15/9-B-6,1766.6,1573.2,-1866.6,-10011.7
NO 15/9-B-6,1791.4,1591.0,-1849.0,-10014.1
NO 15/9-B-6,1816.2,1608.9,-1831.4,-10016.5
NO 15/9-B-6,1841.0,1626.8,-1813.8,-10018.9
NO 15/9-B-6,1865.8,1644.6,-1796.3,-10021.3
NO 15/9-B-6,1890.6,1662.5,-1778.7,-10023.7
NO 15/9-B-6,1915.4,1680.3,-1761.1,-10026.1
NO 15/9-B-6,1940.2,1698.2,-1743.6,-10028.5
NO 15/9-B-6,1965.0,1716.1,-1726.2,-10030.9
NO 15/9-B-6,1989.8,1734.1,-1708.8,-10033.2
NO 15/9-B-6,2014.6,1752.1,-1691.5,-10035.6
NO 15/9-B-6,2039.4,1770.1,-1674.2,-10038.0
NO 15/9-B-6,2064.2,1788.2,-1657.1,-10040.3
NO 15/9-B-6,2089.0,1806.3,-1640.0,-10042.6
NO 15/9-B-6,2113.9,1824.6,-1623.1,-10044.9
NO 15/9-B-6,2138.7,1842.8,-1606.3,-10047.2
NO 15/9-B-6,2163.5,1861.2,-1589.6,-10049.5
NO 15/9-B-6,2188.3,1879.7,-1573.1,-10051.7
NO 15/9-B-6,2213.1,1898.2,-1556.7,-10053.9
NO 15/9-B-6,2237.9,1916.8,-1540.5,-10056.1
NO 15/9-B-6,2262.7,1935.6,-1524.5,-10058.3
NO 15/9-B-6,2287.5,1954.5,-1508.6,-10060.4
NO 15/9-B-6,2312.1,1973.3,-1492.9,-10062.5
NO 15/9-B-6,2336.7,1992.0,-1477.2,-10064.7
NO 15/9-B-6,2361.3,2010.7,-1461.3,-10066.8
NO 15/9-B-6,2385.9,2029.4,-1445.4,-10069.0
NO 15/9-B-6,2410.6,2047.9,-1429.4,-10071.2
NO 15/9-B-6,2435.2,2066.5,-1413.3,-10073.3
NO 15/9-B-6,2459.8,2085.0,-1397.2,-10075.5
NO 15/9-B-6,2484.4,2103.4,-1381.1,-10077.8
NO 15/9-B-6,2509.0,2121.8,-1364.9,-10080.0
NO 15/9-B-6,2533.6,2140.2,-1348.6,-10082.2
NO 15/9-B-6,2558.2,2158.6,-1332.4,-10084.4
NO 15/9-B-6,2582.8,2176.9,-1316.1,-10086.7
NO 15/9-B-6,2607.5,2195.2,-1299.7,-10088.9
NO 15/9-B-6,2632.1,2213.5,-1283.4,-10091.2
NO 15/9-B-6,2656.7,2231.8,-1267.1,-10093.4
NO 15/9-B-6,2681.3,2250.1,-1250.7,-10095.7
NO 15/9-B-6,2705.9,2268.4,-1234.3,-10098.0
NO 15/9-B-6,2730.5,2286.7,-1218.0,-10100.2
NO 15/9-B-6,2755.1,2304.9,-1201.6,-10102.5
NO 15/9-B-6,2779.8,2323.2,-1185.3,-10104.8
NO 15/9-B-6,2804.4,2341.5,-1169.0,-10107.1
NO 15/9-B-6,2829.0,2359.9,-1152.7,-10109.3
NO 15/9-B-6,2853.6,2378.2,-1136.4,-10111.6
NO 15/9-B-6,2878.2,2396.6,-1120.2,-10113.9
NO 15/9-B-6,2902.8,2415.0,-1104.0,-10116.1
NO 15/9-B-6,2927.4,2433.4,-1087.8,-10118.4
NO 15/9-B-6,2952.0,2451.9,-1071.7,-10120.7
NO 15/9-B-6,2976.6,2470.4,-1055.6,-10122.9
NO 15/9-B-6,3001.3,2489.0,-1039.6,-10125.2
NO 15/9-B-6,3025.9,2507.6,-1023.7,-10127.4
NO 15/9-B-6,3050.5,2526.2,-1007.8,-10129.6
NO 15/9-B-6,3075.1,2545.0,-992.0,-10131.8
NO 15/9-B-6,3099.7,2563.7,-976.3,-10134.1
NO 15/9-B-6,3124.3,2582.6,-960.7,-10136.3
NO 15/9-B-6,3148.9,2601.5,-945.1,-10138.4
NO 15/9-B-6,3173.6,2620.5,-929.7,-10140.6
NO 15/9-B-6,3198.2,2639.6,-914.3,-10142.8
NO 15/9-B-6,3222.8,2658.7,-899.0,-10144.9
NO 15/9-B-6,3247.4,2678.0,-883.9,-10147.1
NO 15/9-B-6,3272.0,2697.3,-868.9,-10149.2
NO 15/9-B-6,3296.6,2716.8,-853.9,-10151.3
NO 15/9-B-6,3321.2,2736.3,-839.2,-10153.4
NO 15/9-B-6,3345.8,2755.9,-824.5,-10155.5
NO 15/9-B-6,3370.4,2775.7,-810.0,-10157.5
NO 15/9-B-6,3394.3,2794.9,-796.0,-10159.5
NO 15/9-B-6,3418.1,2814.2,-782.2,-10161.4
NO 15/9-B-6,3441.9,2833.6,-768.6,-10163.4
NO 15/9-B-6,3465.7,2853.2,-755.1,-10165.3
NO 15/9-B-6,3489.5,2873.0,-741.9,-10167.1
NO 15/9-B-6,3513.3,2892.9,-729.0,-10169.0
NO 15/9-B-6,3537.1,2913.0,-716.4,-10170.8
NO 15/9-B-6,3560.9,2933.4,-704.2,-10172.5
NO 15/9-B-6,3584.7,2953.9,-692.3,-10174.3
NO 15/9-B-6,3608.5,2974.7,-680.9,-10176.0
NO 15/9-B-6,3632.3,2995.8,-670.0,-10177.6
NO 15/9-B-6,3656.1,3017.1,-659.5,-10179.2
NO 15/9-B-6,3680.0,3038.7,-649.5,-10180.8
NO 15/9-B-6,3704.0,3060.4,-639.8,-10182.4
NO 15/9-B-6,3728.0,3082.3,-630.5,-10184.0
NO 15/9-B-6,3751.9,3104.4,-621.4,-10185.5
NO 15/9-B-6,3775.9,3126.5,-612.7,-10187.0
NO 15/9-B-6,3799.9,3148.8,-604.2,-10188.6
NO 15/9-B-6,3823.9,3171.2,-596.0,-10190.0
NO 15/9-B-6,3847.8,3193.7,-588.0,-10191.5
NO 15/9-B-6,3871.8,3216.3,-580.3,-10192.9
NO 15/9-B-6,3895.8,3239.0,-572.8,-10194.3
NO 15/9-B-6,3919.7,3261.8,-565.6,-10195.7
NO 15/9-B-6,3943.7,3284.6,-558.5,-10197.0
NO 15/9-B-6,3967.7,3307.5,-551.7,-10198.3
NO 15/9-B-6,3991.6,3330.5,-545.1,-10199.5
NO 15/9-B-6,4015.6,3353.5,-538.6,-10200.7
NO 15/9-B-6,4039.6,3376.6,-532.3,-10201.8
NO 15/9-B-6,4063.6,3399.6,-526.1,-10202.9
NO 15/9-B-6,4087.5,3422.8,-520.1,-10203.9
NO 15/9-B-6,4111.5,3445.9,-514.2,-10204.8
NO 15/9-B-6,4136.3,3470.2,-509.3,-10205.5
NO 15/9-B-6,4161.2,3494.8,-505.6,-10205.9
NO 15/9-B-6,4186.0,3519.3,-502.0,-10206.3
NO 15/9-B-6,4210.4,3543.4,-497.9,-10206.9
NO 15/9-B-6,4234.8,3567.4,-493.8,-10207.4
NO 15/9-B-6,4259.2,3591.4,-489.7,-10207.9
NO 15/9-B-6,4283.5,3615.5,-485.6,-10208.5
NO 15/9-B-6,4307.9,3639.5,-481.5,-10209.1
NO 15/9-B-6,4332.3,3663.5,-477.3,-10209.6
NO 15/9-B-6,4356.7,3687.5,-473.2,-10210.2
NO 15/9-B-6,4381.1,3711.6,-469.0,-10210.8
NO 15/9-B-6,4398.8,3729.0,-466.0,-10211.3
NO 15/9-B-6,4416.5,3746.5,-463.0,-10211.8
NO 15/9-B-6,4434.2,3763.9,-460.0,-10212.2
NO 15/9-B-6,4444.5,3774.0,-458.2,-10212.5
NO 15/9-B-6,4454.8,3784.2,-456.5,-10212.7
NO 15/9-C-2 AH,0.0,0.0,-674.0,2448.9
NO 15/9-C-2 AH,109.0,109.0,-674.0,2448.9
NO 15/9-C-2 AH,133.2,133.0,-674.0,2448.9
NO 15/9-C-2 AH,157.5,157.0,-673.8,2449.0
NO 15/9-C-2 AH,181.7,181.0,-673.5,2449.2
NO 15/9-C-2 AH,205.9,205.1,-673.0,2449.5
NO 15/9-C-2 AH,230.1,229.3,-672.3,2450.0
NO 15/9-C-2 AH,254.4,253.4,-671.5,2450.5
NO 15/9-C-2 AH,278.6,277.6,-670.6,2451.1
NO 15/9-C-2 AH,302.8,301.7,-669.4,2451.9
NO 15/9-C-2 AH,327.0,325.9,-668.1,2452.8
NO 15/9-C-2 AH,351.3,350.1,-666.6,2453.9
NO 15/9-C-2 AH,375.5,374.2,-665.0,2455.1
NO 15/9-C-2 AH,399.7,398.3,-663.1,2456.4
NO 15/9-C-2 AH,423.9,422.4,-661.0,2458.0
NO 15/9-C-2 AH,448.2,446.4,-658.7,2459.7
NO 15/9-C-2 AH,472.4,470.4,-656.2,2461.6
NO 15/9-C-2 AH,496.6,494.4,-653.5,2463.7
NO 15/9-C-2 AH,520.8,518.2,-650.5,2465.9
NO 15/9-C-2 AH,545.1,542.0,-647.3,2468.4
NO 15/9-C-2 AH,569.3,565.8,-643.9,2471.1
NO 15/9-C-2 AH,593.5,589.4,-640.2,2474.1
NO 15/9-C-2 AH,617.7,612.9,-636.3,2477.2
NO 15/9-C-2 AH,642.0,636.4,-632.1,2480.6
NO 15/9-C-2 AH,666.2,659.7,-627.6,2484.3
NO 15/9-C-2 AH,690.4,682.9,-622.9,2488.2
NO 15/9-C-2 AH,714.6,706.0,-617.9,2492.3
NO 15/9-C-2 AH,738.9,728.9,-612.6,2496.8
NO 15/9-C-2 AH,763.1,751.8,-607.0,2501.5
NO 15/9-C-2 AH,787.3,774.4,-601.1,2506.5
NO 15/9-C-2 AH,811.5,796.9,-595.0,2511.8
NO 15/9-C-2 AH,835.8,819.3,-588.5,2517.4
NO 15/9-C-2 AH,860.0,841.4,-581.6,2523.3
NO 15/9-C-2 AH,884.7,864.0,-574.3,2529.6
NO 15/9-C-2 AH,909.5,886.4,-566.7,2536.3
NO 15/9-C-2 AH,934.2,908.6,-558.9,2543.2
NO 15/9-C-2 AH,958.9,930.5,-550.7,2550.3
NO 15/9-C-2 AH,983.7,952.3,-542.4,2557.7
NO 15/9-C-2 AH,1008.4,973.8,-533.7,2565.4
NO 15/9-C-2 AH,1033.1,995.2,-524.8,2573.2
NO 15/9-C-2 AH,1057.8,1016.4,-515.7,2581.3
NO 15/9-C-2 AH,1082.6,1037.4,-506.4,2589.6
NO 15/9-C-2 AH,1107.3,1058.3,-496.8,2598.1
NO 15/9-C-2 AH,1132.0,1078.9,-487.0,2606.9
NO 15/9-C-2 AH,1156.8,1099.5,-477.0,2615.8
NO 15/9-C-2 AH,1181.5,1119.8,-466.9,2624.9
NO 15/9-C-2 AH,1206.2,1140.0,-456.5,2634.2
NO 15/9-C-2 AH,1231.0,1160.1,-445.9,2643.7
NO 15/9-C-2 AH,1255.7,1180.1,-435.2,2653.3
NO 15/9-C-2 AH,1280.4,1199.9,-424.3,2663.1
NO 15/9-C-2 AH,1305.2,1219.6,-413.2,2673.0
NO 15/9-C-2 AH,1329.9,1239.1,-402.0,2683.1
NO 15/9-C-2 AH,1354.6,1258.6,-390.6,2693.4
NO 15/9-C-2 AH,1379.3,1277.9,-379.1,2703.7
NO 15/9-C-2 AH,1404.1,1297.1,-367.5,2714.2
NO 15/9-C-2 AH,1428.8,1316.3,-355.7,2724.8
NO 15/9-C-2 AH,1453.5,1335.3,-343.9,2735.5
NO 15/9-C-2 AH,1478.3,1354.3,-331.9,2746.3
NO 15/9-C-2 AH,1503.0,1373.2,-319.8,2757.2
NO 15/9-C-2 AH,1527.7,1392.0,-307.6,2768.2
NO 15/9-C-2 AH,1552.5,1410.8,-295.3,2779.3
NO 15/9-C-2 AH,1577.2,1429.5,-283.0,2790.5
NO 15/9-C-2 AH,1601.9,1448.1,-270.5,2801.7
NO 15/9-C-2 AH,1626.7,1466.7,-258.0,2812.9
NO 15/9-C-2 AH,1651.4,1485.2,-245.5,2824.3
NO 15/9-C-2 AH,1676.1,1503.7,-232.9,2835.6
NO 15/9-C-2 AH,1700.8,1522.2,-220.2,2847.0
NO 15/9-C-2 AH,1725.6,1540.6,-207.6,2858.5
NO 15/9-C-2 AH,1750.3,1559.1,-194.8,2869.9
NO 15/9-C-2 AH,1775.0,1577.5,-182.1,2881.4
NO 15/9-C-2 AH,1799.8,1595.9,-169.4,2892.9
NO 15/9-C-2 AH,1824.5,1614.3,-156.6,2904.4
NO 15/9-C-2 AH,1849.2,1632.6,-143.9,2915.8
NO 15/9-C-2 AH,1874.0,1651.0,-131.1,2927.3
NO 15/9-C-2 AH,1898.7,1669.5,-118.4,2938.8
NO 15/9-C-2 AH,1923.4,1687.9,-105.7,2950.2
NO 15/9-C-2 AH,1948.2,1706.4,-93.0,2961.5
NO 15/9-C-2 AH,1972.9,1724.8,-80.4,2972.9
NO 15/9-C-2 AH,1997.6,1743.4,-67.8,2984.2
NO 15/9-C-2 AH,2022.3,1761.9,-55.3,2995.4
NO 15/9-C-2 AH,2047.1,1780.6,-42.8,3006.6
NO 15/9-C-2 AH,2071.8,1799.2,-30.4,3017.7
NO 15/9-C-2 AH,2096.5,1818.0,-18.0,3028.7
NO 15/9-C-2 AH,2121.3,1836.8,-5.8,3039.6
NO 15/9-C-2 AH,2146.0,1855.6,6.4,3050.4
NO 15/9-C-2 AH,2170.7,1874.6,18.4,3061.2
NO 15/9-C-2 AH,2195.5,1893.6,30.4,3071.8
NO 15/9-C-2 AH,2220.2,1912.7,42.3,3082.3
NO 15/9-C-2 AH,2244.9,1931.9,54.0,3092.7
NO 15/9-C-2 AH,2269.7,1951.2,65.6,3103.0
NO 15/9-C-2 AH,2294.4,1970.6,77.1,3113.1
NO 15/9-C-2 AH,2319.1,1990.2,88.4,3123.1
NO 15/9-C-2 AH,2343.8,2009.8,99.6,3132.9
NO 15/9-C-2 AH,2368.6,2029.6,110.6,3142.6
NO 15/9-C-2 AH,2393.3,2049.5,121.5,3152.1
NO 15/9-C-2 AH,2418.0,2069.5,132.1,3161.4
NO 15/9-C-2 AH,2442.8,2089.7,142.7,3170.6
NO 15/9-C-2 AH,2467.5,2110.0,153.0,3179.5
NO 15/9-C-2 AH,2492.2,2130.5,163.1,3188.3
NO 15/9-C-2 AH,2517.0,2151.1,173.0,3196.9
NO 15/9-C-2 AH,2541.7,2171.9,182.8,3205.2
NO 15/9-C-2 AH,2566.4,2192.9,192.3,3213.4
NO 15/9-C-2 AH,2591.2,2214.0,201.6,3221.3
NO 15/9-C-2 AH,2615.9,2235.3,210.6,3229.0
NO 15/9-C-2 AH,2640.6,2256.8,219.4,3236.4
NO 15/9-C-2 AH,2665.3,2278.5,228.0,3243.7
NO 15/9-C-2 AH,2690.1,2300.4,236.3,3250.6
NO 15/9-C-2 AH,2714.8,2322.5,244.4,3257.3
NO 15/9-C-2 AH,2739.5,2344.8,252.2,3263.7
NO 15/9-C-2 AH,2764.3,2367.3,259.7,3269.9
NO 15/9-C-2 AH,2789.0,2390.1,267.0,3275.8
NO 15/9-C-2 AH,2811.4,2411.4,272.2,3279.8
NO 15/9-C-2 AH,2833.8,2433.4,275.5,3282.0
NO 15/9-C-2 AH,2856.2,2455.9,277.5,3282.7
NO 15/9-C-2 AH,2878.6,2478.5,278.8,3282.7
NO 15/9-C-2 AH,2901.0,2501.1,280.0,3282.4
NO 15/9-C-2 AH,2922.8,2522.8,281.3,3281.9
NO 15/9-C-2 AH,2944.7,2544.6,282.4,3281.0
NO 15/9-C-2 AH,2966.5,2566.4,283.1,3279.6
NO 15/9-C-2 AH,2988.3,2588.2,283.2,3277.6
NO 15/9-C-2 AH,3010.2,2609.8,282.3,3275.1
NO 15/9-C-2 AH,3032.0,2631.2,280.2,3271.9
NO 15/9-C-2 AH,3053.7,2652.2,276.7,3268.1
NO 15/9-C-2 AH,3075.4,2672.8,272.2,3263.8
NO 15/9-C-2 AH,3097.1,2693.2,266.9,3258.9
NO 15/9-C-2 AH,3118.9,2713.4,260.9,3253.7
NO 15/9-C-2 AH,3140.6,2733.3,254.4,3248.0
NO 15/9-C-2 AH,3162.3,2753.1,247.7,3242.0
NO 15/9-C-2 AH,3184.0,2772.7,241.0,3235.7
NO 15/9-C-2 AH,3204.2,2790.6,234.4,3229.1
NO 15/9-C-2 AH,3224.5,2808.1,227.2,3221.8
NO 15/9-C-2 AH,3244.8,2825.4,219.8,3214.2
NO 15/9-C-2 AH,3265.0,2842.8,212.5,3206.8
NO 15/9-C-2 AH,3287.7,2862.5,204.7,3198.7
NO 15/9-C-2 AH,3310.5,2882.2,196.9,3190.6
NO 15/9-C-2 AH,3333.2,2902.0,189.1,3182.5
NO 15/9-C-2 AH,3355.9,2921.7,181.3,3174.4
NO 15/9-C-2 AH,3378.6,2941.5,173.5,3166.3
NO 15/9-C-2 AH,3401.4,2961.3,165.8,3158.2
NO 15/9-C-2 AHT2,0.0,0.0,-674.0,2448.9
NO 15/9-C-2 AHT2,109.0,109.0,-674.0,2448.9
NO 15/9-C-2 AHT2,133.8,133.0,-673.9,2449.0
NO 15/9-C-2 AHT2,158.6,156.9,-673.3,2449.5
NO 15/9-C-2 AHT2,183.4,180.6,-672.4,2450.4
NO 15/9-C-2 AHT2,208.2,204.2,-671.1,2451.5
NO 15/9-C-2 AHT2,233.0,227.6,-669.5,2453.0
NO 15/9-C-2 AHT2,257.7,250.9,-667.5,2454.8
NO 15/9-C-2 AHT2,282.5,274.1,-665.2,2456.9
NO 15/9-C-2 AHT2,307.3,297.2,-662.6,2459.3
NO 15/9-C-2 AHT2,332.1,320.1,-659.6,2462.0
NO 15/9-C-2 AHT2,356.9,343.0,-656.3,2464.9
NO 15/9-C-2 AHT2,381.7,365.7,-652.7,2468.2
NO 15/9-C-2 AHT2,406.5,388.3,-648.8,2471.7
NO 15/9-C-2 AHT2,431.3,410.7,-644.5,2475.5
NO 15/9-C-2 AHT2,456.1,433.1,-640.0,2479.6
NO 15/9-C-2 AHT2,480.9,455.4,-635.2,2484.0
NO 15/9-C-2 AHT2,505.6,477.5,-630.1,2488.6
NO 15/9-C-2 AHT2,530.4,499.5,-624.7,2493.4
NO 15/9-C-2 AHT2,555.2,521.5,-619.1,2498.5
NO 15/9-C-2 AHT2,580.0,543.3,-613.1,2503.9
NO 15/9-C-2 AHT2,604.8,565.1,-607.0,2509.4
NO 15/9-C-2 AHT2,629.6,586.7,-600.5,2515.3
NO 15/9-C-2 AHT2,654.4,608.3,-593.8,2521.3
NO 15/9-C-2 AHT2,679.2,629.7,-586.9,2527.5
NO 15/9-C-2 AHT2,704.0,651.1,-579.7,2534.0
NO 15/9-C-2 AHT2,728.8,672.4,-572.3,2540.7
NO 15/9-C-2 AHT2,753.5,693.6,-564.7,2547.5
NO 15/9-C-2 AHT2,778.3,714.8,-556.8,2554.6
NO 15/9-C-2 AHT2,803.1,735.8,-548.8,2561.9
NO 15/9-C-2 AHT2,827.9,756.8,-540.5,2569.3
NO 15/9-C-2 AHT2,852.7,777.7,-532.0,2576.9
NO 15/9-C-2 AHT2,877.5,798.6,-523.3,2584.7
NO 15/9-C-2 AHT2,902.3,819.3,-514.5,2592.7
NO 15/9-C-2 AHT2,927.1,840.1,-505.4,2600.8
NO 15/9-C-2 AHT2,951.9,860.7,-496.2,2609.1
NO 15/9-C-2 AHT2,976.7,881.3,-486.8,2617.6
NO 15/9-C-2 AHT2,1001.4,901.8,-477.2,2626.2
NO 15/9-C-2 AHT2,1026.2,922.3,-467.5,2634.9
NO 15/9-C-2 AHT2,1051.0,942.7,-457.6,2643.8
NO 15/9-C-2 AHT2,1075.8,963.1,-447.5,2652.8
NO 15/9-C-2 AHT2,1100.6,983.4,-437.4,2661.9
NO 15/9-C-2 AHT2,1125.4,1003.7,-427.0,2671.1
NO 15/9-C-2 AHT2,1150.2,1023.9,-416.6,2680.5
NO 15/9-C-2 AHT2,1175.0,1044.1,-406.0,2690.0
NO 15/9-C-2 AHT2,1199.8,1064.3,-395.3,2699.5
NO 15/9-C-2 AHT2,1224.6,1084.4,-384.5,2709.2
NO 15/9-C-2 AHT2,1249.3,1104.5,-373.6,2719.0
NO 15/9-C-2 AHT2,1274.1,1124.6,-362.6,2728.8
NO 15/9-C-2 AHT2,1298.9,1144.6,-351.5,2738.7
NO 15/9-C-2 AHT2,1323.7,1164.6,-340.3,2748.7
NO 15/9-C-2 AHT2,1348.5,1184.6,-329.0,2758.8
NO 15/9-C-2 AHT2,1373.3,1204.5,-317.6,2769.0
NO 15/9-C-2 AHT2,1398.1,1224.5,-306.2,2779.2
NO 15/9-C-2 AHT2,1422.9,1244.4,-294.7,2789.4
NO 15/9-C-2 AHT2,1447.7,1264.3,-283.1,2799.7
NO 15/9-C-2 AHT2,1472.5,1284.2,-271.5,2810.1
NO 15/9-C-2 AHT2,1497.3,1304.1,-259.8,2820.4
NO 15/9-C-2 AHT2,1522.0,1324.0,-248.1,2830.8
NO 15/9-C-2 AHT2,1546.8,1343.9,-236.3,2841.3
NO 15/9-C-2 AHT2,1571.6,1363.8,-224.6,2851.7
NO 15/9-C-2 AHT2,1596.4,1383.6,-212.8,2862.2
NO 15/9-C-2 AHT2,1621.2,1403.5,-200.9,2872.7
NO 15/9-C-2 AHT2,1646.0,1423.4,-189.1,2883.2
NO 15/9-C-2 AHT2,1670.8,1443.3,-177.3,2893.7
NO 15/9-C-2 AHT2,1695.6,1463.2,-165.4,2904.2
NO 15/9-C-2 AHT2,1720.4,1483.2,-153.6,2914.6
NO 15/9-C-2 AHT2,1745.2,1503.1,-141.8,2925.1
NO 15/9-C-2 AHT2,1769.9,1523.1,-130.0,2935.5
NO 15/9-C-2 AHT2,1794.7,1543.0,-118.2,2945.9
NO 15/9-C-2 AHT2,1819.5,1563.0,-106.4,2956.3
NO 15/9-C-2 AHT2,1844.3,1583.1,-94.7,2966.6
NO 15/9-C-2 AHT2,1869.1,1603.1,-83.0,2976.9
NO 15/9-C-2 AHT2,1893.9,1623.2,-71.4,2987.1
NO 15/9-C-2 AHT2,1918.7,1643.3,-59.8,2997.3
NO 15/9-C-2 AHT2,1943.5,1663.5,-48.3,3007.4
NO 15/9-C-2 AHT2,1968.3,1683.7,-36.8,3017.5
NO 15/9-C-2 AHT2,1993.1,1703.9,-25.4,3027.5
NO 15/9-C-2 AHT2,2017.8,1724.2,-14.1,3037.3
NO 15/9-C-2 AHT2,2042.6,1744.5,-2.9,3047.2
NO 15/9-C-2 AHT2,2067.4,1764.9,8.3,3056.9
NO 15/9-C-2 AHT2,2092.2,1785.3,19.3,3066.5
NO 15/9-C-2 AHT2,2117.0,1805.8,30.3,3076.0
NO 15/9-C-2 AHT2,2141.8,1826.3,41.1,3085.5
NO 15/9-C-2 AHT2,2166.6,1846.9,51.9,3094.8
NO 15/9-C-2 AHT2,2191.4,1867.6,62.5,3104.0
NO 15/9-C-2 AHT2,2216.2,1888.3,73.0,3113.1
NO 15/9-C-2 AHT2,2241.0,1909.1,83.3,3122.0
NO 15/9-C-2 AHT2,2265.7,1929.9,93.6,3130.8
NO 15/9-C-2 AHT2,2290.5,1950.8,103.6,3139.5
NO 15/9-C-2 AHT2,2315.3,1971.8,113.6,3148.0
NO 15/9-C-2 AHT2,2340.1,1992.9,123.4,3156.4
NO 15/9-C-2 AHT2,2364.9,2014.0,133.0,3164.6
NO 15/9-C-2 AHT2,2389.7,2035.2,142.4,3172.7
NO 15/9-C-2 AHT2,2414.5,2056.5,151.7,3180.6
NO 15/9-C-2 AHT2,2439.3,2077.9,160.8,3188.3
NO 15/9-C-2 AHT2,2464.1,2099.4,169.8,3195.9
NO 15/9-C-2 AHT2,2488.9,2120.9,178.5,3203.3
NO 15/9-C-2 AHT2,2513.6,2142.6,187.0,3210.4
NO 15/9-C-2 AHT2,2538.4,2164.3,195.4,3217.4
NO 15/9-C-2 AHT2,2563.2,2186.1,203.5,3224.2
NO 15/9-C-2 AHT2,2588.0,2208.1,211.4,3230.8
NO 15/9-C-2 AHT2,2612.8,2230.1,219.2,3237.2
NO 15/9-C-2 AHT2,2637.6,2252.3,226.6,3243.3
NO 15/9-C-2 AHT2,2662.4,2274.5,233.9,3249.3
NO 15/9-C-2 AHT2,2687.2,2296.9,240.9,3255.0
NO 15/9-C-2 AHT2,2712.0,2319.4,247.7,3260.5
NO 15/9-C-2 AHT2,2736.8,2341.9,254.2,3265.7
NO 15/9-C-2 AHT2,2761.5,2364.6,260.4,3270.7
NO 15/9-C-2 AHT2,2786.3,2387.5,266.5,3275.5
NO 15/9-C-2 AHT2,2809.5,2409.8,271.3,3279.1
NO 15/9-C-2 AHT2,2832.6,2432.5,274.6,3281.2
NO 15/9-C-2 AHT2,2855.7,2455.6,277.0,3282.3
